,artist_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,cluster_label,artist_name
10,0n4a5imdLBN24fIrBWoqrv,0.8023692406205429,0.3564367945308375,0.007986845196147521,0.43216255242405005,1.0,0.11149291411264659,0.23641849420546523,8.020474542459887e-06,0.43007739074366275,0.3696998997869213,0.44640268396690724,2,Because
11,0u4G1K1CSzcp5PZ6G6FIGu,0.5244055068836073,0.6189266433788556,0.0,0.7621769171713632,1.0,0.02644691452663875,0.3380236470629459,0.0,0.08836341008089517,0.38484461472967263,0.3927540541958992,2,Darren Espanto
12,117XFtbZPnCI1EYKjYZWJc,0.6603608492917016,0.43629620678381836,0.3925985518905874,0.672454270743769,1.0,0.05333562854245175,0.14254858445587199,0.0,0.06395966760467202,0.33899569389346557,0.4566056689205855,2,Skusta Clee
13,19vSzy8s8Vc04MWTqExkLN,0.8452611218568665,0.4527363184079601,0.3636363636363636,0.8007336006141772,1.0,0.0799156765044078,0.3772593275561711,3.4146341463414634e-06,0.0576643849823688,0.804171988080034,0.6558263212217693,2,Ajay Stephens
14,1EUmQM6xgUQLUkJVcvSdey,0.5244055068836091,0.670794961363405,0.0,0.8310586027467607,1.0,0.012265235722498737,0.11669416735753951,2.3223753976669978e-06,0.2086704003318767,0.3805874840357569,0.6348687087801523,2,Orange & Lemons
15,1IFBgp2dkXquUYSNEY6hK7,0.6848333143702358,0.424155816661374,0.0,0.7310841934658364,1.0,0.08049060942889995,0.07635183946578455,2.4814422057264053e-05,0.10080896079651519,0.36781609195402276,0.21858544862935803,2,Soulthrll
16,1YlibpAvhJBbMZMBwN1KGv,0.5118898623279098,0.6051656610564199,0.18181818181818177,0.6793909408854387,1.0,0.0080490609428899,0.017498318725939703,0.015694591728525893,0.10806886538062638,0.5444870157513835,0.31768218369691337,2,The Juans
17,1ZfhyWZ9byvjFKEzBSa81I,0.642735237228351,0.33100455170953297,0.3636363636363687,0.5519065085728836,1.0,0.022039095438865373,0.17001445110474916,0.0,0.1174030284173417,0.042358450404427844,0.48122036981964783,2,Freestyle
18,1d8sE3eKAsuUHShVmIwK6d,0.5482990101262935,0.8613316396739733,1.0,0.8921777701953449,1.0,0.45764660789574624,0.07323310588811777,0.0,0.32379174445135833,0.6200510855683266,0.2712710436237887,2,Psychedelic Boyz
19,1dpv0XBdgUa5z4vzn7ahIz,0.6723176698145406,0.731131576161744,0.5454545454545453,0.7797918621513268,1.0,0.0375622844001533,0.28269127713659137,0.0232237539766702,0.07425845260319436,0.41677309493401404,0.32916396970068024,2,Donnalyn Bartolome
20,1t2caVgyabZrVDAlmMGraV,0.1273182387074752,0.5236583042235631,0.0,0.7774460462338992,1.0,0.0348792640858566,0.2022078299709914,0.0,0.322754615225057,0.2369093231162197,0.9467021208357386,2,Michael Pangilinan
21,1tXFYQZSAswt4JLB42lpye,0.5496643531687337,0.7516671959352176,0.31818181818181807,0.7982214450226051,1.0,0.012533537753928653,0.2170972676966274,0.0,0.28643434971997517,0.6252660706683695,0.38638513257410084,2,Sponge Cola
22,1vcXQE9gZOF9PCAtdtT51L,0.9761064967573104,0.5712924738012067,0.3636363636363636,0.6815235008103727,1.0,0.3139133767727098,0.3168967421819712,0.0,0.08628915162829291,0.7701149425287356,0.5160505921662614,2,Geo Ong
23,24fEOzlKhgSNLIcy9NdmwH,0.7041756741381276,0.6930242404996281,0.8181818181818157,0.8715345901219841,1.0,0.031429666538903896,0.4265554389451011,0.0,0.2916407384360086,0.6679438058748415,0.33489028450804326,2,James Reid
24,28B54RKpJrEmDoGSTjsfY6,0.3810444874274664,0.536360749444268,0.1818181818181817,0.7370553612556517,1.0,0.010540436949022607,0.22333473485196118,2.036055143160127e-06,0.06160547604231478,0.08471690080885484,0.6547417035494985,2,Magnus Haven
25,2EGJbNf0Hva2C2N6hvhMXD,0.8818425240895535,0.46813360509480995,0.727272727272727,0.7509596519662197,1.0,0.5255925321328725,0.28162511195003553,0.0,0.02891070028122303,0.6058931578920571,0.36418290706576445,2,Soulstice
26,2G7VQ1kVhVfNagytlousgm,0.9185840007519316,0.39102360537736885,0.0,0.5203533373635633,1.0,0.07106087623110632,0.1726345372380229,0.001252478214763121,0.07789471785575815,0.575471523497513,0.5392368429259112,2,Al James
27,2TwRMSibtKhC7ZGypSl1el,0.3184662646489931,0.2780776966232666,0.3636363636363636,0.6175893542608548,1.0,0.0111153698735145,0.2263528641206714,0.0,0.1205144160962455,0.4636015325670498,0.5970178845290368,2,Drei Rana
28,2UeuiDT17tm6ljs9D4bSMX,0.5687791557628858,0.5215412300201122,0.9090909090909098,0.8473940117717305,1.0,0.004599463395937097,0.15794193402991138,0.0,0.0566272557560672,0.4518944231587909,0.5733895468514018,2,Agsunta
29,2XHTklRsNMOOQT56Zm3WS4,0.4481738536807372,0.5607071027839525,0.1818181818181818,0.6760641474025421,1.0,0.0252970486776542,0.1327908567906615,1.4740190880169671e-06,0.2584526031943579,0.6402724563644103,0.5652024328091013,2,Parokya Ni Edgar
30,2iB7AJhJmkWkkehY9ccB0j,0.7525017682332832,0.6292998247265121,0.24125077655829402,0.7865852556652807,1.0,0.11244587903620794,0.4133059202055573,1.8515521393700625e-06,0.04805830036490916,0.6043874628955659,0.3912115815925063,2,Ex Battalion
31,2kZThDGZcHl4klYYFk0v8n,0.5842908508819126,0.5081718068763781,0.1818181818181857,0.8007991149943081,1.0,0.010092866386068985,0.20787510091756944,2.4654856607172624e-06,0.09032322668784001,0.18602393334854855,0.42443445425299037,2,Moonstar88
32,30mZI7Hw2MhoarTVYxfyZM,0.6609398111275475,0.4125119085423948,1.0,0.6178026102533489,1.0,0.0,0.1690084080151812,0.031707317073170566,0.08732628085459414,0.20072371221796473,0.3931564123646416,2,Unique Salonga
33,36cIRruPdUPW82OmPWVUQ7,0.7087268176129252,0.6485656822271622,0.1818181818181818,0.581549091529472,1.0,0.451897278650824,0.3651868104813311,1.325556733828208e-05,0.3258660029039617,0.3742017879948913,0.7373417536984878,2,Michael Bars
34,3Hvxz2oZPYuo61ChHKcqQI,0.5391967231766981,0.8285169895204827,0.0,0.9495436321760642,1.0,0.0074741280183978,0.0019348321302919,0.0074549310710498,0.1972619788425637,0.6189868028948488,0.5972861233082005,2,Autotelic
35,3KovZIDNYgQY8chiNZo2ZF,0.6962111730572336,0.4897851169683492,0.0,0.7157724132048107,1.0,0.09773859716366463,0.17202653728389108,0.002089077412513195,0.03505496784899381,0.2699020859940399,0.49199073993084136,2,Just Hush
36,3XEHRbR9NMWfNzQ6TQMS9M,0.4311070656502459,0.509897321901128,1.0,0.7478887656743087,1.0,0.03372939823687213,0.3621686812126184,0.0,0.10184609002281733,0.43273733503618744,0.6977998588830752,2,Caleb Santos
37,3e7awlrlDSwF3iM0WBjGMp,0.4993742177722142,0.6369217741081806,0.8181818181818143,0.8989593107566325,1.0,0.05212725182062132,0.26055832916605015,0.0,0.275046670815185,0.09535972754363513,0.3230702843914199,2,Little Mix
38,3g7vYcdDXnqnDKYFwqXBJP,0.7052535765400534,0.9238967536338464,0.0,0.9701037546523481,1.0,0.07548768433156472,0.027145742458553064,0.0,0.33487265144816,0.7926329233044296,0.47137471760502675,2,SB19
39,3lFMRWaEWZlfXdBig97kks,0.6927978154511304,0.4664973007303907,0.4545454545454537,0.5652136825044779,1.0,0.6684553468761995,0.0026591831547823045,0.0,0.08836341008089615,0.14538101319710514,0.2182705596277306,2,Nik Makino
40,3nZa8vRD64ueq3d0JNYTsl,0.8623279098873539,0.43897533608553096,0.09090909090909217,0.6578094344450982,1.0,0.026638558834803004,0.3058302681967007,0.003361611876988273,0.10392034847542117,0.4997871434653085,0.4709339957664885,2,6cyclemind
41,3r0NbTTxtCBUyxcIR4prXr,0.8677373335211778,0.5699817789779784,0.06722309948116387,0.6856330443282436,1.0,0.08784632694423856,0.253164037276953,0.0,0.06496392179994159,0.6592499632914915,0.446959659292476,2,Jr Crown
42,3wbCeEPAW6po7J46netxMT,0.6719668717373898,0.29852199162717347,0.5434876144815172,0.5065144442796952,1.0,0.026207585901095273,0.16610455544630492,0.03122173203211819,0.057918723569508,0.5006161182048784,0.6905512020670805,2,Up Dharma Down
43,3xbpJdoJDLAfYn3ZeLlukg,0.6165661622482637,0.588229067428813,0.09090909090909084,0.7755693934999577,1.0,0.19892679187428156,0.48691802431930126,0.0,0.08006637627048341,0.2656449553001279,0.2161946247281167,2,Bosx1ne
44,4BNWanhw4AjSXjBm9L1Jzy,0.6199795198543643,0.42098020535619796,0.818181818181815,0.7513861639512058,1.0,0.008815638175546146,0.1579419340299114,0.001420996818663806,0.12362580377515087,0.4338016177096623,0.34027255392474254,2,Juris
45,4DAcJXcjX0zlQAZAPAx4Zb,0.550025336376446,0.50321091641342,0.2836984513352301,0.7150534500450189,1.0,0.018272842298524262,0.2501689959643655,0.0001250389797009197,0.19764680731218157,0.46253270697177123,0.35772162884050623,2,Ben&Ben
46,4GBFKKuwmZUnAJt6nBal7A,0.48913414495391977,0.9184926431671432,1.0,0.9262987289942848,1.0,0.0346876197776926,0.013977167912444698,0.0,0.2366728894420244,0.6243082162622392,0.5159572917213349,2,Kamikazee
47,4HOEnLufwAqJ2qoJPVnL01,0.38336239896377805,0.541337592691817,0.3954360930003777,0.7172249491157863,1.0,0.016673703133371378,0.36388671420185154,8.6653240098327e-06,0.07326496981659056,0.3302565626924285,0.6830984855240574,2,Callalily
48,4V8Sr092TqfHkfAA5fXXqG,0.681419956764133,0.8200486927066779,0.18181818181818138,0.8837328328926026,1.0,0.18551169030279674,0.23037703647895064,0.0,0.07010993569798786,0.8212005108556807,0.29955857226994337,2,Luis Fonsi
49,4k9wp4ipHdA1bu1T4x1ZTG,0.705478094174188,0.43828087159303053,0.5701790633608821,0.6978515428101775,1.0,0.03677349384996042,0.16645765435542695,0.00035288089270220846,0.08217559854927609,0.51817988312242,0.5693327843096986,2,IV Of Spades
50,4mrrcDjpjUq27YEGwlisgs,0.6575264535214472,0.4664973007303906,0.8181818181818182,0.7113793397594472,1.0,0.2008432349559218,0.40341644788499104,0.0,0.1422941298485791,0.7435078756917837,0.2760935103709276,2,Gracenote
51,4nGp682WMiKS4X217kPw8C,0.6768688132893347,0.5141314703080309,0.818181818181818,0.6444169581165344,1.0,0.0166730548102722,0.2625704153451902,0.00024708377518550026,0.09147479775980114,0.603022562792674,0.4578486083655485,2,Silent Sanctuary
52,4qFxP3qN9GsnZDOkAE6x2m,0.4527066414167064,0.6122675283635372,0.5919767065674962,0.8682557400266123,1.0,0.012179893761307166,0.12457364959129413,4.216917060088094e-06,0.13431064616226698,0.18572603773243143,0.6077950778578642,2,December Avenue
53,4sEykiNSzZbkFkNXTb1bVd,0.8031630447149846,0.5268339155287393,0.4545454545454546,0.6598140407745459,1.0,0.2065925642008432,0.2867154494948712,3.3510074231177093e-06,0.0904376685334991,0.4455087271179225,0.4570672171392916,2,Hotdog
54,50ifAXDdkDGG0RTON2If8K,0.4060757765388554,0.7247803535513919,0.2727272727272727,0.7316386590463192,1.0,0.170180145649674,0.0111602472616488,0.0,0.0852520224019912,0.706257982120051,0.369533905964814,2,Slapshock
55,53XhwfbYqKCa1cC15pYq2q,0.5744680851063861,0.8147560071980492,0.0,0.8657766783246638,1.0,0.047336144116519645,0.006864443269184895,0.22269353128313993,0.13503422526446865,0.2730949340144743,0.7599321239263184,2,Imagine Dragons
56,543f0NvGig5Moo9XROTUur,0.1523495278188643,0.6951413147030804,0.5454545454545454,0.842361170348887,1.0,0.013798390187811403,0.0343998426307157,0.0,0.05196017423771,0.2667092379736057,0.6687076138994337,2,Ebe Dancel
57,5HIZU0JzM0AgfItVOm4E08,0.4592783803066606,0.4604478607669723,0.4676577643292505,0.6765462108761546,1.0,0.02145547242032184,0.17692889353618,0.00028391340667950046,0.09230380071589421,0.2305318415098846,0.49733148716148484,2,This Band
58,5R4HkjoZdxW3ZoVGC0e0qD,0.5983615883490722,0.5532973430718753,0.7272727272727268,0.6767892177770201,1.0,0.08068225373706403,0.5392322649769412,0.0,0.0222982783654843,0.8297147722435075,0.7844059968860979,2,Julian Sean
59,5mNum7eUoqWS6NBo91NYHP,0.7110023893503242,0.8433365089446386,0.0909090909090909,0.7585089141004863,1.0,0.024338827136834,0.4929542828567209,0.0,0.1900020742584525,0.9318859088974032,0.3176005458076028,2,Abra
60,5yVM85m9yNcHO6o0vaaVxW,0.5426100807827967,0.6125754207684979,0.6363636363636364,0.7708777616651027,1.0,0.0021080873898045,0.0616636103580627,0.0,0.1350342252644679,0.4550872711792251,0.323857506895486,2,Daniel Padilla
61,62WbvkXqQGvXQvw74GU3kQ,0.4925475025600147,0.5956388271408856,0.5454545454545486,0.8174102192271698,1.0,0.012265235722498779,0.21729847631453986,0.0,0.28956647998340007,0.46892294593443784,0.8655832152499712,2,Morissette
62,6aiCKnIN68hohzU3ZzNq48,0.5721925133689839,0.7988779506721662,0.7272727272727263,1.0,1.0,0.05078574166347276,0.626758013769528,0.0002046659597029991,0.0749844430616057,0.4870157513835674,0.35243659943203476,2,Sarah Geronimo
63,6eUKZXaKkcviH0Ku9w2n3V,0.5733302992376822,0.431565576373448,0.7272727272727418,0.7991128550712323,1.0,0.0,0.16397819256732918,0.0,0.0842148931756877,0.13473818646232677,0.3352401611765133,2,Ed Sheeran
64,6gcteR920pLEynlHzjSRYd,0.6939509353611849,0.4860788105124476,0.641264395981373,0.7027674764722925,1.0,0.0914427458755151,0.3171191021101263,2.761845689475172e-05,0.10996141655638453,0.4907048821601006,0.24821960950588962,2,Kiyo
65,6kyw9sh7ryjy1GQdPYH3Yd,0.8088519740584839,0.5851249185440045,1.0,0.7411101045188283,1.0,0.09835234412525255,0.5776656579430464,0.0,0.07601457057161108,0.7905518642460275,0.6149106068802713,2,Juan Caoile
66,6ogIjp0fsbUxlqy9q2rvrT,0.8197457897082433,0.5410282729008233,0.09090909090909247,0.7691152723994098,1.0,0.14651485521550936,0.4799604458205513,4.827627203024228e-05,0.08540909712865788,0.6375877793502367,0.5088502832614651,2,Shanti Dope
67,70ljCILl0aVXitf3K39YvT,0.2991239048810998,0.5374192865459898,0.7272727272727348,0.8125053313998045,1.0,0.007282483710233735,0.36216868121261653,0.0,0.15370255133789704,0.5072371221796524,0.7340062627923734,2,Join The Club
68,719ZCUqy59oGckcB1MzVTx,0.8236431903515753,0.3765216470837292,0.7272727272727298,0.6983707242173518,1.0,0.09543886546569536,0.5261537048125294,0.0,0.08525202240199142,0.6902937420178819,0.5100851949687722,2,The Company
69,71hhKLR9oCOsHLdRIoQ5OU,0.8165438104785383,0.488259946647227,0.8830016137708462,0.649560717892864,1.0,0.12714806053692138,0.3181230432260639,4.934992815325617e-06,0.07305102553056175,0.7635056841511297,0.549290169593913,2,King Badger
70,7374lH6kwx9uQATYQ9H3Cp,0.486324689078124,0.4919569686162332,0.5479338842975098,0.5654760022882416,1.0,0.0036453963820770557,0.18388799636791792,2.4555614057204726e-07,0.246839801973599,0.41992873027356026,0.30578209526130573,2,Eraserheads
71,7Dhd8nNMvFdye1R3Y8wE6C,0.6905222437137305,0.47602413464592097,0.09090909090909106,0.7771048366459098,1.0,0.3637408968953636,0.06216663190284776,0.0,0.053101016386641706,0.5838654746700739,0.381721276583336,2,Lil Vinceyy
72,7HJDRQAfEcFiARVehhM6qD,0.7485493230174122,0.6834974065841022,0.09090909090909077,0.8126759361938108,1.0,0.03392104254503643,0.1810809250900219,0.01622481442205715,0.02323169466915577,0.9797786292039118,0.29418213413105004,2,Gloc 9
73,7LvDTuFCBv08xm6u1pOMK0,0.48799635908522015,0.574468085106383,0.6363636363636365,0.8573317410219231,1.0,0.092947489459563,0.40542853406413104,0.0,0.06191661481020528,0.6913580246913577,0.8291960417286238,2,TJ Monterde
74,7dxr6AabRWhsfYRyVJlErK,0.7986119012401841,0.4305070392717285,0.7272727272727254,0.7078392902840563,1.0,0.4921425833652766,0.14687546004464075,0.0,0.0652354283343706,0.6424010217113701,0.2416656461930502,2,MC Einstein
75,7lIVjtsgz0y1oRQFBAVNzq,0.48344521561042275,0.9830634063723945,0.09090909090909084,0.9142710910176585,1.0,0.018972786508240587,3.8139093525598665e-05,0.0024602332979850967,0.13710848371707124,0.6264367816091952,0.35009825703106373,2,Mayonnaise
