track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,playlist_id,playlist_name,streams,position
6qveuKlg1FnCNITnS0oNJh,Where Do Broken Hearts Go,32PL3PLStRsft4ArQ3hWZG,Sheryn Regis,60uaKClisxc6jaafUo5ySW,247144,2016-10-04,42,0.583,0.33299999999999996,2,-9.997,1,0.034,0.757,0.0,0.145,0.345,124.05,6VgO7TCchZrvOS6kWGdOii,Filipino Love Songs ❣️ 🇵🇭  | OPM,,
1wtyMMIhPq1AJyr3EP8Asp,Bukas Na Lang Kita Mamahalin,29Aqsp33ANrcidwOkNJJU6,Lani Misalucha,2qwWONnkm4AhU1dXd9JsNr,227840,2002-01-06,0,0.37799999999999995,0.262,10,-10.255999999999998,1,0.0306,0.568,0.00108,0.121,0.0584,79.23,6VgO7TCchZrvOS6kWGdOii,Filipino Love Songs ❣️ 🇵🇭  | OPM,,
71LQeNIJcnZeOSYgz4reoF,How Am I Supposed to Live Without You,6YHEMoNPbcheiWS2haGzkn,Michael Bolton,0rjkaziUBzTPSwwXo3tUJm,254373,1987,45,0.532,0.532,10,-9.787,1,0.0295,0.139,0.0,0.0952,0.18,140.47799999999998,6VgO7TCchZrvOS6kWGdOii,Filipino Love Songs ❣️ 🇵🇭  | OPM,,
1i2nyItYz1ev0toRsmAJYh,Tadhana (live),39rKElzF7q6K4O2flycSEc,Chlara,6MS8rT3usrTnp0dnF6u6bu,215186,2018-03-16,34,0.426,0.184,5,-11.697000000000001,0,0.034,0.866,0.0,0.156,0.249,142.511,6VgO7TCchZrvOS6kWGdOii,Filipino Love Songs ❣️ 🇵🇭  | OPM,,
1A40ESJJPEEJrqjC9BUO2B,So Slow,1ZfhyWZ9byvjFKEzBSa81I,Freestyle,4VSBpjPHkZWpjr5m07AzZP,275906,1998-09-26,0,0.727,0.32899999999999996,0,-9.09,1,0.0347,0.52,0.0,0.0899,0.401,106.20200000000001,6VgO7TCchZrvOS6kWGdOii,Filipino Love Songs ❣️ 🇵🇭  | OPM,16526311.0,77.0
4fxHK6mhA9vli9NjpBSbGi,Isang Araw,0xNog7ZdcTq9sJFiIXJJTH,Kaye Cal,77ZkVwowfs27AEXl6GHiET,287400,2017-03-17,50,0.466,0.342,4,-8.191,1,0.03,0.613,0.0,0.124,0.21,135.616,6VgO7TCchZrvOS6kWGdOii,Filipino Love Songs ❣️ 🇵🇭  | OPM,4932906.0,106.0
7oAWVjyYupPLseK0AxpUH2,Stupid Love performed by Salbakutah,6TcTgRYJBQzadIFeXXWA3I,Andrew E.,0Ckxh7Szw8TLrOV7BQmGb3,324586,2002-01-06,0,0.762,0.621,10,-7.672999999999999,1,0.0742,0.299,2.11e-06,0.0743,0.7140000000000001,74.094,6VgO7TCchZrvOS6kWGdOii,Filipino Love Songs ❣️ 🇵🇭  | OPM,,
7fpBtc7p3hFrEbDVc32ltY,Please Forgive Me,3Z02hBLubJxuFJfhacLSDc,Bryan Adams,4kbE34G5bxaxwuCqz0NEw4,353466,1999-01-01,0,0.565,0.42700000000000005,9,-8.273,1,0.0266,0.5760000000000001,2.39e-06,0.102,0.15,67.007,6VgO7TCchZrvOS6kWGdOii,Filipino Love Songs ❣️ 🇵🇭  | OPM,,
4ZvCSzkZVmGLpbvRjZWLzC,Maybe It's You,19jotRfFullBKocQAhkvjs,Jolina Magdangal,3RrHRM4EjwNdJPDSfJXH37,241600,2006,40,0.47700000000000004,0.37,7,-8.975,1,0.0344,0.708,0.0,0.0866,0.16,123.844,6VgO7TCchZrvOS6kWGdOii,Filipino Love Songs ❣️ 🇵🇭  | OPM,,
35VFtamsQMDgQsBj7ZrIKl,We Belong,5BAyYwbv8OSfqeXMjPgWX6,Toni Gonzaga,430BKTA2nbn2B3CI0K9piU,229645,2006-01-01,52,0.43200000000000005,0.318,7,-11.155999999999999,1,0.0333,0.317,7.61e-06,0.0836,0.0858,180.016,6VgO7TCchZrvOS6kWGdOii,Filipino Love Songs ❣️ 🇵🇭  | OPM,,
2LAEY8IEiztzgvBmhoQVPw,"Gisingin Ang Puso - Theme From ""Pure Love""",3sfqAkmtEsyMFqa9Q4KLI0,Liezel Garcia,1NoAnBP3LY6mSq30Rf0Rhs,247626,2012-07-31,45,0.465,0.43200000000000005,5,-7.582000000000001,1,0.03,0.612,0.0,0.1,0.162,150.009,6VgO7TCchZrvOS6kWGdOii,Filipino Love Songs ❣️ 🇵🇭  | OPM,,
7jhElwmyKzHEGIinmF4KIh,Fallin',6ty99gP6NrhgCOkMF2ONpy,Janno Gibbs,0fKASh4urktCpqdmXkHTvV,263226,2013-09-03,35,0.49200000000000005,0.313,8,-12.392999999999999,1,0.0278,0.441,0.0,0.0865,0.33,59.95399999999999,6VgO7TCchZrvOS6kWGdOii,Filipino Love Songs ❣️ 🇵🇭  | OPM,,
0Kl7BXbIFlsNXSxGB9RIzB,Honey My Love,3d5g9VpiJlxNVmBNcZU4Pl,APRIL BOYS,56pCi0OKkUmHCRj8R1QGbD,209960,2009-06-03,0,0.573,0.32,2,-15.37,1,0.0345,0.501,0.0,0.105,0.655,142.251,6VgO7TCchZrvOS6kWGdOii,Filipino Love Songs ❣️ 🇵🇭  | OPM,,
3OAXPmUOtHR6RIUnI2xwfs,Changes in My Life,7DRgc0ko15aNa7DMeZ3J8G,Jed Madela,1l53T7xjHhIeW26QhI7Fju,273000,2004,49,0.5760000000000001,0.515,9,-8.509,1,0.0294,0.736,0.0,0.10300000000000001,0.302,140.019,6VgO7TCchZrvOS6kWGdOii,Filipino Love Songs ❣️ 🇵🇭  | OPM,,
57kqyESt7sfljPxFohKPR4,I'll Never Go,7ygtjsCTrCQZAYYPOne9uE,Erik Santos,1ZVbmjB35arVTLoiFPAxQl,265053,2008-11-03,60,0.444,0.327,11,-11.265,1,0.0334,0.684,0.0,0.0839,0.24,139.599,6VgO7TCchZrvOS6kWGdOii,Filipino Love Songs ❣️ 🇵🇭  | OPM,3476805.0,145.0
3DkKVPCy2LCJoTbmJMlI5T,I'd Do Anything for Love,5LjeS9Ayepynd2NQAeosRz,Jovit Baldivino,4ZDMWNSOQOWfxrWX1ZLSa7,318488,2010-11-09,19,0.48,0.5429999999999999,2,-6.037999999999999,1,0.0431,0.662,0.0,0.0968,0.37200000000000005,105.40299999999999,6VgO7TCchZrvOS6kWGdOii,Filipino Love Songs ❣️ 🇵🇭  | OPM,,
02YyLM6OQBPwmZDhchVs9N,Araw Gabi,3wNylAjJX1PiCpMKx8Lrfp,Regine Velasquez,0XRNp6CyvMEJS76NPdEi1Q,281880,2017-10-21,53,0.45899999999999996,0.297,2,-11.065999999999999,1,0.0447,0.6809999999999999,0.0,0.0834,0.26899999999999996,123.434,6VgO7TCchZrvOS6kWGdOii,Filipino Love Songs ❣️ 🇵🇭  | OPM,,
7lNoQr3r87NSksenL7vUhN,Maybe,5XY34cI4RsdqqYhoBGdZcx,King,3QjmQrvH5knc7QQSla0Cbm,268956,2004-04-01,43,0.649,0.387,4,-9.894,0,0.027000000000000003,0.6990000000000001,0.0,0.102,0.345,119.94,6VgO7TCchZrvOS6kWGdOii,Filipino Love Songs ❣️ 🇵🇭  | OPM,,
6zujRw4sSYKOzWnqf3FtxD,Hawak Kamay - Movie Version,0DnjaQqb436AH1idffI6CQ,Yeng Constantino,1daVJkSjmO83J9zPY6O4OG,240535,2003-01-01,28,0.29600000000000004,0.465,7,-7.21,1,0.0478,0.517,4.06e-06,0.138,0.22399999999999998,179.512,6VgO7TCchZrvOS6kWGdOii,Filipino Love Songs ❣️ 🇵🇭  | OPM,,
4g3ogswflO0gFUiL8zsaus,Isang Numero,11Jdq2gOTBhmfEYmFrZlue,Kris Lawrence,1LsNadJIrroKq7HsvTf3Bh,253878,2017-01-01,14,0.636,0.578,0,-6.7989999999999995,1,0.0352,0.161,0.0,0.2,0.185,106.963,6VgO7TCchZrvOS6kWGdOii,Filipino Love Songs ❣️ 🇵🇭  | OPM,,
0PToL3qnJab5y9K65bKDfM,Be My Lady,4LTJwj8UNLy3ApvH7XUiiq,Martin Nievera,5l8UOaSkyKT7au8ct4gZGV,221493,1994-07-06,0,0.293,0.305,10,-14.709000000000001,1,0.036000000000000004,0.779,5.7999999999999994e-05,0.153,0.122,142.576,6VgO7TCchZrvOS6kWGdOii,Filipino Love Songs ❣️ 🇵🇭  | OPM,,
1aCAcKrJeK0NKjsdqfkwk0,Kumusta Na,0Ye2PrcotA6HHlA85yzAJB,Yano,3e83UP6mfbK8JSwpowvKWu,210426,2001-11-26,34,0.857,0.425,9,-9.486,1,0.0343,0.794,1.3500000000000001e-05,0.14,0.787,112.516,1a0D55h97nBbMjPsHvdIqB,"TUNOG KALYE (90""S OPM BANDS)",,
2Ut7XaCGDDb7y0DtjuQrOj,Your Song - My One and Only You,2XHTklRsNMOOQT56Zm3WS4,Parokya Ni Edgar,1WwRGp57o6VFDZa2B5jfez,166013,2014-03-16,35,0.525,0.188,11,-11.11,1,0.0515,0.894,0.0,0.139,0.621,125.40799999999999,1a0D55h97nBbMjPsHvdIqB,"TUNOG KALYE (90""S OPM BANDS)",,
0NT7mQoTt1sOXwpxr4ONZn,Boys Do Falling Love,2XHTklRsNMOOQT56Zm3WS4,Parokya Ni Edgar,3kDYBFYHGq1oVqm6l95HdR,209280,2007,34,0.64,0.767,0,-5.614,1,0.0337,0.239,0.0,0.262,0.594,135.997,1a0D55h97nBbMjPsHvdIqB,"TUNOG KALYE (90""S OPM BANDS)",,
1paY4eGh9nI91H7WdB30hv,Silvertoes,2XHTklRsNMOOQT56Zm3WS4,Parokya Ni Edgar,3ShCa3OXTAhTUEJ83uRGRJ,225013,2007,30,0.518,0.8690000000000001,7,-5.013,1,0.0528,0.252,0.000144,0.0505,0.9790000000000001,157.805,1a0D55h97nBbMjPsHvdIqB,"TUNOG KALYE (90""S OPM BANDS)",,
488V0M8tSjbWtOUyDL2WJv,Para Sayo,2XHTklRsNMOOQT56Zm3WS4,Parokya Ni Edgar,3ShCa3OXTAhTUEJ83uRGRJ,253693,2007,29,0.441,0.727,4,-5.8,1,0.0468,0.0582,1.45e-06,0.0769,0.5760000000000001,87.65700000000001,1a0D55h97nBbMjPsHvdIqB,"TUNOG KALYE (90""S OPM BANDS)",,
3OixuMCwCbay7XWtGpzSIb,Bagsakan,2XHTklRsNMOOQT56Zm3WS4,Parokya Ni Edgar,3ShCa3OXTAhTUEJ83uRGRJ,193040,2007,36,0.774,0.94,7,-5.562,0,0.105,0.22399999999999998,1.4499999999999998e-05,0.203,0.7759999999999999,134.997,1a0D55h97nBbMjPsHvdIqB,"TUNOG KALYE (90""S OPM BANDS)",,
2YM9HMnW0zcYVKrh3bVpDt,Sayang,2XHTklRsNMOOQT56Zm3WS4,Parokya Ni Edgar,29tJR2oXdGAFHMQkcgPUmn,180200,1997,47,0.547,0.626,9,-11.825,1,0.0509,0.444,0.0028699999999999997,0.156,0.862,127.336,1a0D55h97nBbMjPsHvdIqB,"TUNOG KALYE (90""S OPM BANDS)",,
2bWrxcJsOB1Bzo0QkMhJCP,8 pa,3oP7ApvM9dvIXP6AufxCxt,Grin Department,4QSaYdluCb80XsMXMzypoP,286333,2009-02-16,0,0.579,0.429,1,-10.882,1,0.0481,0.336,0.0,0.124,0.45299999999999996,117.959,1a0D55h97nBbMjPsHvdIqB,"TUNOG KALYE (90""S OPM BANDS)",,
7snbczPqsxq54aa18WSINn,Sion,3oP7ApvM9dvIXP6AufxCxt,Grin Department,5OwcI85oeyGW11qnOPBG4a,214746,2009-10-15,0,0.609,0.5529999999999999,7,-9.682,1,0.0566,0.5589999999999999,0.0,0.304,0.52,109.46799999999999,1a0D55h97nBbMjPsHvdIqB,"TUNOG KALYE (90""S OPM BANDS)",,
3kQV6gCcZya5RMCt60IBdS,Friends Lang Tayo,3oP7ApvM9dvIXP6AufxCxt,Grin Department,4QSaYdluCb80XsMXMzypoP,262013,2009-02-16,0,0.643,0.7120000000000001,1,-9.871,1,0.033,0.20800000000000002,0.0,0.0752,0.963,97.09,1a0D55h97nBbMjPsHvdIqB,"TUNOG KALYE (90""S OPM BANDS)",,
2z6qJfpg7C4G7Rk7gjxEnk,Lagi Mong Tatandaan,2XHTklRsNMOOQT56Zm3WS4,Parokya Ni Edgar,3yy5QnevxomOTnHbF7vYdN,263106,2016-10-17,43,0.47600000000000003,0.878,9,-3.676,1,0.0397,0.0237,1.36e-06,0.35,0.39899999999999997,94.491,1a0D55h97nBbMjPsHvdIqB,"TUNOG KALYE (90""S OPM BANDS)",,
2RTR3zmXPKRgLM8TO0UfLI,Balisong,1ZTdxfZTeztyAgKUJVLxAI,Rivermaya,7ysprwUPbgdMAfYMDarCGk,219493,2010-05-18,52,0.485,0.503,0,-8.795,0,0.0372,0.34299999999999997,0.000218,0.247,0.47100000000000003,79.497,1a0D55h97nBbMjPsHvdIqB,"TUNOG KALYE (90""S OPM BANDS)",,
6mvJEUTHbMcH8tNCIkydh0,The Yes Yes Show,2XHTklRsNMOOQT56Zm3WS4,Parokya Ni Edgar,0kV35wyXIJKk04VRG0DdF4,236906,2003,44,0.785,0.845,4,-7.869,0,0.114,0.606,0.00020299999999999997,0.131,0.8590000000000001,99.992,1a0D55h97nBbMjPsHvdIqB,"TUNOG KALYE (90""S OPM BANDS)",,
1lLsX23uu48KNM1NnDZ50N,Binibini,7ymgfUyJFViyg1qFo4M2nH,Brownman Revival,2rjnUPO5bpFi7Y1gUG0kwY,274626,2007-12-04,54,0.636,0.518,7,-9.165,1,0.0428,0.0698,1.11e-05,0.0882,0.7020000000000001,74.192,1a0D55h97nBbMjPsHvdIqB,"TUNOG KALYE (90""S OPM BANDS)",,
5bd8ubW3PqYeKbiaszW3Xt,Kung Ika'y Akin,6yA7zdm9pZQnwATV2AqBom,Chocolate Factory,0p7dvDYsFsu46cGqws1HNi,253584,2019-07-12,50,0.792,0.8340000000000001,4,-4.533,1,0.0472,0.377,0.0,0.18899999999999997,0.907,98.961,2JuzTWBCTQW37Kf2eg5ETZ,Chocolate Factory & OPM reggae,,
3UvM69Gv6PfRiBb7u2NmJf,Letra,6yA7zdm9pZQnwATV2AqBom,Chocolate Factory,73G9JNLJkWLibqRCoZUvUq,252109,2018-07-27,43,0.672,0.652,9,-3.929,1,0.0434,0.456,2.38e-06,0.122,0.675,133.76,2JuzTWBCTQW37Kf2eg5ETZ,Chocolate Factory & OPM reggae,,
5EzIDVpN7EJFWVS1SZhz9j,Ilalim,6yA7zdm9pZQnwATV2AqBom,Chocolate Factory,73G9JNLJkWLibqRCoZUvUq,217548,2018-07-27,42,0.6629999999999999,0.8320000000000001,10,-3.3710000000000004,1,0.138,0.12,0.0,0.0634,0.961,170.172,2JuzTWBCTQW37Kf2eg5ETZ,Chocolate Factory & OPM reggae,,
4wl6vDCVZMa5YTT0ZJ6BN7,One Love,6yA7zdm9pZQnwATV2AqBom,Chocolate Factory,73G9JNLJkWLibqRCoZUvUq,227721,2018-07-27,40,0.5720000000000001,0.868,9,-4.2139999999999995,0,0.0543,0.0107,0.00036899999999999997,0.349,0.768,150.03,2JuzTWBCTQW37Kf2eg5ETZ,Chocolate Factory & OPM reggae,,
4tlYDDs3q9x8QRojslG90q,Sexy Lady,6yA7zdm9pZQnwATV2AqBom,Chocolate Factory,73G9JNLJkWLibqRCoZUvUq,236599,2018-07-27,40,0.677,0.7190000000000001,9,-4.596,1,0.0686,0.0432,0.0,0.168,0.878,90.069,2JuzTWBCTQW37Kf2eg5ETZ,Chocolate Factory & OPM reggae,,
7roLuyWarSlGXN9urtXTK6,Under The Reggae Moon,7ymgfUyJFViyg1qFo4M2nH,Brownman Revival,0offM8tER7mhrYhJXh6dn2,258866,2005-07-25,40,0.6559999999999999,0.884,0,-6.127999999999999,1,0.0449,0.0654,0.000164,0.0602,0.981,94.524,2JuzTWBCTQW37Kf2eg5ETZ,Chocolate Factory & OPM reggae,,
4vWUgE3FisFTk65kFRPtr9,Do The Reggae,5jjulx3unldBbDDqduPA7u,Tropical Depression,3Z9vtM56WGwiqIMq9WzDvg,298493,2002-01-06,0,0.723,0.62,2,-13.039000000000001,1,0.0504,0.214,0.0,0.0628,0.9520000000000001,168.297,2JuzTWBCTQW37Kf2eg5ETZ,Chocolate Factory & OPM reggae,,
5lWTdenQHeZd3pyxyMeMSB,Waitin' For Your Love,5jjulx3unldBbDDqduPA7u,Tropical Depression,3Z9vtM56WGwiqIMq9WzDvg,251333,2002-01-06,0,0.6709999999999999,0.517,9,-10.665,1,0.0658,0.0531,0.0,0.0316,0.387,77.83,2JuzTWBCTQW37Kf2eg5ETZ,Chocolate Factory & OPM reggae,,
0MVnlz0MPg2IolyS8BnHx9,Mahal Kita,5jjulx3unldBbDDqduPA7u,Tropical Depression,3Z9vtM56WGwiqIMq9WzDvg,228333,2002-01-06,0,0.6990000000000001,0.306,2,-17.248,1,0.0778,0.0792,0.0,0.0592,0.6859999999999999,77.815,2JuzTWBCTQW37Kf2eg5ETZ,Chocolate Factory & OPM reggae,,
4ioYwb6EvcjfmXi69aAjZR,Atin Cu Pung Singsing,5jjulx3unldBbDDqduPA7u,Tropical Depression,3Z9vtM56WGwiqIMq9WzDvg,168333,2002-01-06,0,0.835,0.327,2,-15.119000000000002,1,0.17600000000000002,0.0704,0.0,0.0356,0.937,93.074,2JuzTWBCTQW37Kf2eg5ETZ,Chocolate Factory & OPM reggae,,
1K25FHlZIyvtx65ZT9Bh1j,Lord,6yA7zdm9pZQnwATV2AqBom,Chocolate Factory,0p7dvDYsFsu46cGqws1HNi,235702,2019-07-12,37,0.777,0.765,7,-5.522,1,0.152,0.0488,4.75e-06,0.0825,0.9420000000000001,82.054,2JuzTWBCTQW37Kf2eg5ETZ,Chocolate Factory & OPM reggae,,
5ue2IGKEUTAJzPL153xIIZ,Juana,6yA7zdm9pZQnwATV2AqBom,Chocolate Factory,0p7dvDYsFsu46cGqws1HNi,239227,2019-07-12,37,0.7140000000000001,0.8170000000000001,7,-4.206,1,0.145,0.126,0.0,0.10800000000000001,0.9620000000000001,81.003,2JuzTWBCTQW37Kf2eg5ETZ,Chocolate Factory & OPM reggae,,
4UR2Dj541EtOD6FOKc66Gj,Huwag Kang Tanga,6yA7zdm9pZQnwATV2AqBom,Chocolate Factory,0p7dvDYsFsu46cGqws1HNi,261461,2019-07-12,36,0.7859999999999999,0.662,7,-4.087,1,0.0393,0.10400000000000001,0.000181,0.23800000000000002,0.879,99.921,2JuzTWBCTQW37Kf2eg5ETZ,Chocolate Factory & OPM reggae,,
19hm0jERg8uTtsDTyKcZno,Hey Ya,6yA7zdm9pZQnwATV2AqBom,Chocolate Factory,0p7dvDYsFsu46cGqws1HNi,211027,2019-07-12,36,0.7140000000000001,0.7240000000000001,9,-3.4789999999999996,1,0.0891,0.08900000000000001,0.0,0.121,0.821,88.164,2JuzTWBCTQW37Kf2eg5ETZ,Chocolate Factory & OPM reggae,,
6S3L69pJORvbtTesR6AOdT,Lambingan - Live,4qrDblcgWo7CINH3MnVcQF,Collie Herb,1S9F9ArSygaLgQQbrOaV6Q,330814,2018-03-10,0,0.589,0.7609999999999999,9,-8.374,1,0.044000000000000004,0.0516,0.0,0.0818,0.8240000000000001,99.678,2JuzTWBCTQW37Kf2eg5ETZ,Chocolate Factory & OPM reggae,,
5N9z4MFDDRB1yIZg05YTWc,Kahit Pangit,4hEtzyHFnss99XwtFmPw0n,Green Peace,2z5WPFjDp6ODQeNsCBQaZi,354977,2019-10-17,30,0.6729999999999999,0.555,1,-11.14,0,0.0676,0.321,0.000254,0.0564,0.828,128.993,2JuzTWBCTQW37Kf2eg5ETZ,Chocolate Factory & OPM reggae,,
6gJ6FmWbRnby2aDqpSvdbT,Umulan Umaraw,4hEtzyHFnss99XwtFmPw0n,Green Peace,2z5WPFjDp6ODQeNsCBQaZi,271934,2019-10-17,30,0.7090000000000001,0.892,2,-8.014,1,0.0409,0.166,0.0,0.145,0.9159999999999999,105.14,2JuzTWBCTQW37Kf2eg5ETZ,Chocolate Factory & OPM reggae,,
0J8h0H7e6XyrI2FrPd7qdJ,"Pag-Asa, Pag-Ibig, Paglaya",0QgHu2rXQem2FOW3ppznvV,Kartel & Lion and the Scouts,6dWlzuN24lzGJXCW8JwNqy,230068,2014,30,0.659,0.652,9,-7.935,1,0.16,0.612,4.82e-06,0.168,0.35200000000000004,144.982,2JuzTWBCTQW37Kf2eg5ETZ,Chocolate Factory & OPM reggae,,
6a1LgYJdkJ4WrgMChtUEZ9,Tag-Araw (Mag Reggae Tayo),2tE9MJSdazwqmu64QA9rLQ,Reggae Mistress,69x4orEDAN0CCc22tNW51c,231773,2018-06-08,33,0.603,0.659,0,-10.016,1,0.0323,0.0429,0.55,0.0536,0.7759999999999999,140.469,2JuzTWBCTQW37Kf2eg5ETZ,Chocolate Factory & OPM reggae,,
6FT35oVqQZFiTPL9BLmHOH,Tayo Lang Ang May Alam,2inqTOq06scVP6BkEyHBsp,Peryodiko,4zpGOdK4bqkJ5GgKlSUOma,292473,2014-10-01,45,0.48,0.385,9,-7.26,1,0.0319,0.445,0.00474,0.12,0.191,73.109,14mF3i7gZxCE165ufk0JQf,Broken Hearted OPM Songs 2021 💔,,
6C3SKl8oJbfjfJBANhuQuu,Akala,0lslA51eKXwTUY0TSX9Emy,Marion Aunor,0jKCXQ0FtJxu9B8HSBb58h,341167,2018-07-20,51,0.502,0.185,10,-11.423,1,0.0635,0.8640000000000001,0.0,0.105,0.185,125.044,14mF3i7gZxCE165ufk0JQf,Broken Hearted OPM Songs 2021 💔,486050.0,112.0
6YEO7K4hwGKh7BmNxMMvkc,Oks Lang,2U5mF0PZqGu6glnz55yY0y,John Roa,6c91nspPojdT3JhVNfNu9N,336369,2018-02-14,58,0.313,0.237,9,-14.538,1,0.0451,0.855,0.000386,0.0961,0.165,80.13,14mF3i7gZxCE165ufk0JQf,Broken Hearted OPM Songs 2021 💔,9022767.0,81.0
7CXBhqBSbHNgecVX6aguUp,Sa Hindi Pag-Alala,4eKq7eArL96wSQjaaMg9Ic,Munimuni,0wlV4A2q8N2ubZJpJeqDTi,248674,2017-03-17,53,0.631,0.364,4,-10.811,1,0.042,0.0405,1.6100000000000002e-05,0.0859,0.29,135.205,14mF3i7gZxCE165ufk0JQf,Broken Hearted OPM Songs 2021 💔,,
5QJYLlZvfZHX1wUTrgROru,"Patawad, Paalam",0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,64cjwPaR72rW2Wzm9uWE3c,323140,2020-03-27,55,0.47200000000000003,0.28800000000000003,2,-8.213,1,0.0318,0.865,1.01e-05,0.131,0.193,77.987,14mF3i7gZxCE165ufk0JQf,Broken Hearted OPM Songs 2021 💔,5690859.0,61.0
3aapMPHwNVLPs1aLyITsvT,Kung Sabagay,6nrxik1s5QPX6CfiqeOoNd,Anna Aquino,65t1pZEsyB6olC7bCgtYOF,211071,2020-08-28,38,0.591,0.253,4,-7.532,1,0.0318,0.9229999999999999,0.0,0.1,0.299,149.38299999999998,14mF3i7gZxCE165ufk0JQf,Broken Hearted OPM Songs 2021 💔,,
0fPJsVtCOXqjHxKS9kc13s,Tilaluha,3g7vYcdDXnqnDKYFwqXBJP,SB19,2TYNR6ATqr4DvMmbb0QebY,237428,2020-02-01,38,0.47100000000000003,0.457,0,-6.852,0,0.0278,0.828,0.000105,0.14400000000000002,0.21600000000000003,139.904,14mF3i7gZxCE165ufk0JQf,Broken Hearted OPM Songs 2021 💔,,
1GV3r0tgBrnhExSvYkeGcP,Mapasaya Ka Lang,19POcrtA9EM2Bvlgf19VPu,Brian Pepito,0PuI0tJaWBwTk5kNBYW8wW,287477,2019-07-07,28,0.57,0.435,6,-10.197000000000001,1,0.0347,0.0032,0.00827,0.11900000000000001,0.177,125.98,14mF3i7gZxCE165ufk0JQf,Broken Hearted OPM Songs 2021 💔,,
6ksbjMY2kzgoFndVTxYn8B,Biglaan,6nrxik1s5QPX6CfiqeOoNd,Anna Aquino,0jmALFkPiV4Ld5OvDHFBYZ,276937,2019-10-25,32,0.635,0.0657,10,-15.187000000000001,1,0.0432,0.8809999999999999,0.0,0.0833,0.18899999999999997,139.701,14mF3i7gZxCE165ufk0JQf,Broken Hearted OPM Songs 2021 💔,,
04Fqdekvehn72zJ4lJbEH7,Bitaw Na,5HIZU0JzM0AgfItVOm4E08,This Band,6dS94m5s8bnluYm3V22Kyu,283616,2018-06-22,42,0.41200000000000003,0.275,6,-9.222000000000001,0,0.028999999999999998,0.5579999999999999,3.46e-05,0.09300000000000001,0.0583,132.439,14mF3i7gZxCE165ufk0JQf,Broken Hearted OPM Songs 2021 💔,,
3tBCr2BznxNFj9ev08UeGV,Kahit Isang Saglit,5XcIVF12EDoSfPNsy0M7Ul,Hulyo,0Xa3IYf9RI67mltTqjOro4,239577,2017-11-17,38,0.65,0.505,9,-7.96,1,0.0332,0.0034,0.00175,0.29100000000000004,0.36,128.95,14mF3i7gZxCE165ufk0JQf,Broken Hearted OPM Songs 2021 💔,,
63LAafdGriJNEuW4LiwRIo,Kung Walang Ikaw,2SyrkGr58LI2R6jOdfJdL8,Jp Noche,1CgUccfAug76LdGt9o2yPm,284527,2020-05-16,28,0.615,0.591,4,-6.739,1,0.0373,0.33299999999999996,0.000651,0.14400000000000002,0.207,145.91299999999998,14mF3i7gZxCE165ufk0JQf,Broken Hearted OPM Songs 2021 💔,,
0T5YuSycrU4Rsnwdq8jOld,Another Try,5R4HkjoZdxW3ZoVGC0e0qD,Julian Sean,4XRVsF7A3GLi0cfuYKwVAt,225000,2019-07-19,36,0.485,0.24600000000000002,8,-15.987,1,0.0488,0.34700000000000003,1.4999999999999999e-05,0.37,0.131,79.793,14mF3i7gZxCE165ufk0JQf,Broken Hearted OPM Songs 2021 💔,,
34j4rXchKJgLkcpLPtcC8Q,Muli,6xoq43qpJaD4kYqbM4OWYX,JinHo Bae,51e2wWKkQuMH4Y5V25CFs5,218024,2018-03-16,33,0.637,0.428,6,-8.8,1,0.031,0.8340000000000001,9.58e-06,0.11699999999999999,0.278,124.917,14mF3i7gZxCE165ufk0JQf,Broken Hearted OPM Songs 2021 💔,,
3uu2CKZwWNh0fYDKZmPYIC,Pangarap Lang Kita,2XHTklRsNMOOQT56Zm3WS4,Parokya Ni Edgar,1WwRGp57o6VFDZa2B5jfez,195573,2014-03-16,35,0.728,0.355,3,-9.711,1,0.0326,0.506,1.25e-05,0.115,0.373,118.037,5rB20HZ1lsRcJQ9WyZIyfM,OPM Bands Greatest Hits,,
6HKyu2ijhLVzlv1zJs2nN3,Harana,2XHTklRsNMOOQT56Zm3WS4,Parokya Ni Edgar,1usbloYQHSi0sWzJ8m7vTh,182586,2016-11-11,29,0.5770000000000001,0.418,7,-9.957,1,0.0364,0.787,0.0,0.107,0.46799999999999997,151.417,5rB20HZ1lsRcJQ9WyZIyfM,OPM Bands Greatest Hits,,
04nPjr0fJR8F7e7WrW0Ldz,Silvertoes,2XHTklRsNMOOQT56Zm3WS4,Parokya Ni Edgar,1WwRGp57o6VFDZa2B5jfez,225080,2014-03-16,36,0.512,0.87,7,-5.146,1,0.051,0.27399999999999997,0.00041,0.054000000000000006,0.977,157.851,5rB20HZ1lsRcJQ9WyZIyfM,OPM Bands Greatest Hits,,
3r6XCeAbWNqWIbY6VoZlwO,Maniwala Ka Sana,2XHTklRsNMOOQT56Zm3WS4,Parokya Ni Edgar,1WwRGp57o6VFDZa2B5jfez,195613,2014-03-16,38,0.711,0.831,0,-4.618,1,0.0274,0.187,0.0,0.0897,0.9229999999999999,102.978,5rB20HZ1lsRcJQ9WyZIyfM,OPM Bands Greatest Hits,,
